num,message_id,tag,user_id,username,join_date,country,followers,following,posts_count,likes_counts,watchlist_counts,platform
8067,469198490,NULL,3178785,oiltycoon2022,2020-03-12,US,26,6,4957,4291,32,Android
8068,469198059,Bearish,617819,BlueSkiesTrader,2015-10-19,US,12,16,1089,1462,42,Android
8069,469196976,Bearish,5353908,CashNSmash,2021-04-15,US,58,20,3999,1158,2,iOS
8070,469196376,Bullish,1235262,Miami_StockTrader,2017-10-20,US,311,3,13031,15653,210,Android
8071,469195469,Bearish,4025796,_DanielPlainview_,2020-08-31,US,46,12,1419,7599,7,iOS
8072,469195369,Bullish,3882259,RamboTrades,2020-07-31,US,262,10,8168,18465,7,iOS
8073,469195325,NULL,3010631,Satsuma2011,2020-01-07,US,1,4,406,427,30,iOS
8074,469194639,NULL,689912,AlertsAndNews,2016-02-17,US,17451,134,24290,2312,1,App
8075,469192322,Bullish,747982,sellthetop,2016-05-09,US,125,72,3878,6745,25,Web
8076,469192294,Bearish,6285418,SayLetsGoBrandon,2022-01-27,US,26,4,1205,4330,3,iOS
8077,469191919,NULL,3816488,tehmattrix,2020-07-20,US,139,94,12445,20701,134,Android
8078,469191405,Bullish,6412558,Donald_,2022-03-24,US,2,0,64,67,8,Android
8079,469191131,Bullish,996976,Vikingsixty2,2017-03-15,US,4929,62,49598,318068,31,Android
8080,469191105,Bearish,6332023,NewTraderGuy2,2022-02-15,US,38,2,4744,8035,83,iOS
8081,469190622,NULL,1304700,meloAbanks,2017-12-09,US,33,59,2971,1871,106,iOS
8082,469189155,Bullish,6711591,IgnoramousInvestor,2022-06-25,US,6,9,481,1436,16,iOS
8083,469188969,NULL,3335256,CryptoCamelNoDirtyOil,2020-04-21,US,243,15,4526,1011,26,Web
8084,469188592,NULL,3423103,Abby213,2020-05-08,US,110,25,908,846,6,iOS
8085,469188237,NULL,4242367,711Coffee,2020-10-28,US,436,1055,13869,1300,300,Web
8086,469188074,Bearish,6198435,B0tchedJ0b,2021-12-23,US,7,13,513,1184,18,Android
8087,469187856,Bullish,3339818,Juan787,2020-04-21,US,45,18,2761,2033,115,iOS
8088,469187603,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942455,51,0,STCK.PRO
8089,469186769,NULL,4883425,AtariJesus,2021-02-05,US,3,3,962,926,29,iOS
8090,469186727,Bullish,1322211,GrimStonk737,2017-12-18,US,118,497,5241,1258,34,iOS
8091,469185209,NULL,1061207,hippomoimoi,2017-05-12,US,4398,221,24807,16289,182,Android
8092,469184731,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8093,469184693,Bullish,2841306,DeFi_Wookie,2019-10-04,US,328,19,25202,6771,21,iOS
8094,469184205,Bullish,4336026,Irving00969,2020-11-24,US,2,0,292,588,8,iOS
8095,469183750,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8096,469183573,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8097,469183187,Bearish,3975552,Honeycombz11,2020-08-19,US,69,9,4631,3257,46,Web
8098,469183100,Bullish,4329145,teslalord,2020-11-22,US,76,8,5776,22538,56,Android
8099,469183057,NULL,3129947,KcWatermark73,2020-02-27,US,18,24,2822,2835,41,Android
8100,469182989,NULL,5360574,Stickystockzzzisback,2021-04-17,US,2,2,606,93,12,iOS
8101,469182977,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942455,51,0,STCK.PRO
8102,469182512,NULL,4533852,Brrrain,2021-01-07,US,71,38,4996,2762,6,iOS
8103,469181959,NULL,1436648,vzlano25,2018-03-08,US,9,6,1165,265,70,iOS
8104,469181861,Bullish,1235262,Miami_StockTrader,2017-10-20,US,311,3,13031,15653,210,Android
8105,469181679,Bearish,6168172,ApedX,2021-12-09,US,9,12,1257,1870,98,iOS
8106,469181249,Bullish,903618,Islanders71,2016-12-16,US,1600,3020,56814,216374,20,Web
8107,469180989,Bullish,1235262,Miami_StockTrader,2017-10-20,US,311,3,13031,15653,210,Android
8108,469180934,Bullish,1235262,Miami_StockTrader,2017-10-20,US,311,3,13031,15653,210,Android
8109,469180855,NULL,1635003,Dr_ProTrader,2018-09-29,US,505,26,10909,23806,9,Android
8110,469180414,Bullish,903618,Islanders71,2016-12-16,US,1602,3035,56892,216696,20,Web
8111,469180113,Bearish,3657798,STOCKRISING1,2020-06-19,US,47,23,9461,2336,37,iOS
8112,469178437,NULL,5806161,Buyhighsellreallow,2021-08-18,US,43,11,7392,1553,53,iOS
8113,469178409,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8114,469177310,Bullish,4315533,Davidif,2020-11-18,US,1,1,105,18,9,iOS
8115,469177035,Bullish,5854066,Woe_like,2021-08-30,US,46,0,8366,680,12,iOS
8116,469176756,NULL,5330608,ApeTogStr,2021-04-09,US,13,1,729,310,55,iOS
8117,469176635,NULL,1539027,TraderLeibniz,2018-07-05,US,1323,108,76987,57477,214,Web
8118,469175292,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8119,469174936,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942455,51,0,STCK.PRO
8120,469174629,Bearish,6257228,ReginaGeorge_,2022-01-16,US,6,0,72,3,5,Web
8121,469174618,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8122,469174101,NULL,1539027,TraderLeibniz,2018-07-05,US,1323,108,76987,57477,214,Web
8123,469174021,NULL,1539027,TraderLeibniz,2018-07-05,US,1323,108,76987,57477,214,Web
8124,469173823,NULL,27221,thequ4nt,2010-10-24,US,251,285,28150,7532,102,iOS
8125,469173357,Bullish,1808564,Missing_Link,2019-01-14,US,102,9,13634,32574,54,Android
8126,469172829,NULL,459276,PaidBashar,2015-02-03,US,57,9,7986,354,28,Android
8127,469172644,NULL,1539027,TraderLeibniz,2018-07-05,US,1323,108,76987,57477,214,Web
8128,469172198,Bearish,6332023,NewTraderGuy2,2022-02-15,US,38,2,4744,8035,83,iOS
8129,469171992,Bearish,6395610,theking1939,2022-03-16,US,6,0,892,1202,4,iOS
8130,469171915,Bullish,344583,RobertFrost,2014-04-19,US,9,60,436,178,1,Android
8131,469171872,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8132,469171348,Bearish,3562582,HODLER007,2020-06-05,US,38,46,2852,2423,24,iOS
8133,469171347,Bullish,2841306,DeFi_Wookie,2019-10-04,US,328,19,25194,6769,21,iOS
8134,469170909,NULL,2942766,Decrypt,2019-12-01,US,291,362,12134,169,0,Zapier
8135,469170665,Bearish,2184379,TimHortons,2019-07-09,US,70,122,5956,7547,50,iOS
8136,469169944,NULL,2052997,ShyGlizzy,2019-05-02,US,428,7,11904,826,6,Android
8137,469168884,NULL,6600779,Jeremyspoken,2022-05-08,US,4,0,249,9,0,Web
8138,469165480,NULL,6187936,Gododgerblue,2021-12-19,US,3,0,271,45,0,Web
8139,469164441,NULL,3408882,dreamchasers,2020-05-05,US,65,11,5448,3559,4,Web
8140,469163538,NULL,3130053,Puzzles32,2020-02-27,US,48,22,4007,11260,195,iOS
8141,469163331,Bullish,3488338,najo_m,2020-05-21,US,14,7,2909,2136,11,Android
8142,469163111,Bullish,3130053,Puzzles32,2020-02-27,US,48,22,4007,11260,195,iOS
8143,469162485,Bearish,6206653,Usagi8,2021-12-28,US,12,12,1729,593,31,iOS
8144,469162303,Bearish,6094484,hardcode,2021-11-12,US,2,0,219,163,13,Web
8145,469161587,NULL,4445414,ProfitsAreDue,2020-12-18,US,88,5,4884,1300,12,Web
8146,469161445,NULL,2942766,Decrypt,2019-12-01,US,291,362,12134,169,0,Zapier
8147,469160895,NULL,3057652,TopStonks,2020-01-27,US,2329,1324,87637,732,2,TopStonks
8148,469160861,NULL,459276,PaidBashar,2015-02-03,US,57,9,7986,354,28,Android
8149,469160707,NULL,3408882,dreamchasers,2020-05-05,US,65,11,5448,3559,4,Web
8150,469159811,Bullish,1055155,discipio1,2017-05-07,US,56,29,4253,15259,30,iOS
8151,469159284,Bullish,4132742,ILuvthisshit,2020-10-02,US,71,6,6597,11869,8,iOS
8152,469159106,Bearish,6711887,6fix,2022-06-25,US,0,0,115,0,16,Android
8153,469158857,Bullish,1699159,Bluben,2018-11-06,US,39,31,1633,2107,22,iOS
8154,469158829,Bearish,6073334,Terry_Lennox,2021-11-06,US,23,8,1022,418,17,Web
8155,469158631,NULL,1550174,Finscreener,2018-07-18,US,1753,28,13390,57,3,Web
8156,469157557,Bullish,6695221,Yobi_Technical,2022-06-15,US,2,0,143,22,22,Android
8157,469156219,Bullish,3233459,MoneyIsJustATool,2020-03-27,US,34,32,2245,895,25,Android
8158,469156212,Bullish,6681791,baltotokenofficial,2022-06-08,US,0,4,21,0,7,iOS
8159,469155786,Bullish,6681791,baltotokenofficial,2022-06-08,US,0,4,21,0,7,iOS
8160,469155777,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8161,469155735,Bullish,3007976,KMoneyBags,2020-01-06,US,47,20,4447,10005,6,Android
8162,469154940,Bullish,3130053,Puzzles32,2020-02-27,US,48,22,4009,11260,195,iOS
8163,469153516,Bearish,4334331,Miansohaib,2020-11-23,US,7,16,909,2331,70,iOS
8164,469153461,NULL,6590398,wolfgannfibwave,2022-05-03,US,6,0,114,1,7,iOS
8165,469152935,Bearish,3975552,Honeycombz11,2020-08-19,US,69,9,4631,3257,46,Web
8166,469152091,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8167,469152082,Bullish,1046107,hungryhippo96,2017-04-28,US,7,6,1424,1292,10,Android
8168,469151993,NULL,128933,ElliottwaveForecast,2012-01-10,US,42890,17,399307,6,25,Web
8169,469146229,NULL,2942766,Decrypt,2019-12-01,US,291,362,12134,169,0,Zapier
8170,469145534,Bullish,6099294,Motogte,2021-11-13,US,28,1,6896,3621,64,Android
8171,469143803,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8172,469143173,Bearish,625331,maximumprofits,2015-11-01,US,54,65,3707,639,13,iOS
8173,469143026,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8174,469142478,Bullish,3882259,RamboTrades,2020-07-31,US,262,10,8168,18465,7,iOS
8175,469140855,Bullish,1699159,Bluben,2018-11-06,US,39,31,1633,2107,22,iOS
8176,469140650,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942455,51,0,STCK.PRO
8177,469137685,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8178,469136407,Bullish,2150463,Meximillionaireee,2019-06-19,US,327,109,16348,24470,43,iOS
8179,469135940,NULL,3462770,Allvi28,2020-05-16,US,828,88,13245,9926,296,iOS
8180,469135734,Bullish,3882259,RamboTrades,2020-07-31,US,262,10,8168,18465,7,iOS
8181,469135460,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8182,469133020,Bearish,6358556,rumneychel,2022-02-26,US,20,10,1095,266,15,iOS
8183,469130678,NULL,3340515,DontRugMeeBro,2020-04-22,US,66,4,4313,1622,1,Web
8184,469130029,Bullish,6138273,Hanover_Fiste,2021-11-27,US,5,1,609,539,37,iOS
8185,469129266,Bearish,6387321,Blaze_Equity,2022-03-10,US,6,24,185,47,69,iOS
8186,469128105,Bullish,968702,EvolvedApe,2017-02-24,US,127,61,8223,2583,20,Android
8187,469127244,NULL,1739845,drabbish,2018-12-01,US,0,6,61,20,23,iOS
8188,469126061,NULL,1073701,Cayjay,2017-05-26,US,39,43,2727,944,19,iOS
8189,469125426,Bearish,6358556,rumneychel,2022-02-26,US,20,10,1101,267,15,iOS
8190,469125183,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942455,51,0,STCK.PRO
8191,469123773,NULL,6661760,oaklandlegend,2022-06-01,US,22,36,985,1687,23,Android
8192,469123769,Bearish,5095274,Cutter710,2021-02-20,US,9,7,525,543,53,iOS
8193,469121755,Bullish,2841306,DeFi_Wookie,2019-10-04,US,328,19,25194,6769,21,iOS
8194,469121467,Bullish,3366119,Crypto_Jim,2020-04-27,US,167,30,12177,22336,34,Android
8195,469118559,Bullish,6178049,AbimaelP,2021-12-14,US,10,27,656,685,22,iOS
8196,469117618,Bullish,288816,gandalfthedrunk,2013-12-10,US,9,65,586,3284,62,iOS
8197,469117219,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8198,469116728,NULL,5177095,ApexAporia,2021-03-03,US,23,9,1865,1100,5,iOS
8199,469116540,Bullish,2841306,DeFi_Wookie,2019-10-04,US,328,19,25202,6771,21,iOS
8200,469115177,NULL,4686630,TheFallofAdam,2021-01-25,US,120,25,8195,17478,3,iOS
8201,469113779,NULL,55919,InvestorPlace,2011-02-28,US,56105,151,49752,296,37,Web
8202,469112195,Bearish,6332023,NewTraderGuy2,2022-02-15,US,38,2,4744,8035,83,iOS
8203,469111410,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942455,51,0,STCK.PRO
8204,469110344,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8205,469107905,NULL,271224,NonFiduciary,2013-10-17,US,66,103,2954,3376,199,iOS
8206,469107034,NULL,6697543,Automaton_Type_2b,2022-06-16,US,0,0,64,97,15,Android
8207,469104371,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8208,469103866,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8209,469103851,Bearish,3487237,letto,2020-05-21,US,41,36,889,868,18,Android
8210,469101716,NULL,2011874,SorosSonosSatoshi,2019-04-15,US,642,77,48979,1121,192,Android
8211,469101610,Bullish,3933977,Billy__D__Scrillions,2020-08-10,US,50,6,1621,1715,35,Web
8212,469100196,Bearish,6358556,rumneychel,2022-02-26,US,20,10,1101,267,15,iOS
8213,469099461,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942455,51,0,STCK.PRO
8214,469099448,NULL,4303403,dontdropthesoap,2020-11-14,US,7,4,584,150,8,iOS
8215,469098282,NULL,6720171,HumphreyLauper,2022-06-29,NULL,0,1,2,15,0,iOS
8216,469097658,Bullish,4486459,VWduke,2020-12-29,US,9,44,1334,1500,28,Android
8217,469096611,NULL,927827,Massey85,2017-01-17,US,12,32,1064,92,46,iOS
8218,469096489,NULL,4513115,SassyTheSasquatch,2021-01-04,US,10,9,861,827,29,Android
8219,469095777,NULL,6720160,George1Errol,2022-06-29,NULL,0,1,2,2,1,iOS
8220,469095650,Bullish,1635003,Dr_ProTrader,2018-09-29,US,505,26,10909,23806,9,Android
8221,469095296,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8222,469094521,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8223,469094492,NULL,2011874,SorosSonosSatoshi,2019-04-15,US,642,77,48979,1121,192,Android
8224,469093036,NULL,6304997,reachaffaq,2022-02-03,US,2,2,217,5,5,Android
8225,469092828,Bearish,5502982,CorrectionWinter,2021-05-22,US,26,1,3434,515,0,Web
8226,469092826,NULL,7108,Benzinga,2009-12-04,US,286463,531,127004,122,6,Web
8227,469092612,Bearish,6170532,XMX2,2021-12-10,US,3,1,561,1008,4,Web
8228,469092428,Bullish,6543928,charlie_mack,2022-04-11,US,5,14,27,3,6,iOS
8229,469090207,NULL,4744627,JavierAyala,2021-01-28,US,235,23,8639,818,12,iOS
8230,469088102,NULL,6668544,zz_bottom,2022-06-03,US,1,0,101,137,6,iOS
8231,469087490,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942455,51,0,STCK.PRO
8232,469087450,Bullish,903618,Islanders71,2016-12-16,US,1600,3020,56814,216374,20,Web
8233,469087322,Bullish,1699159,Bluben,2018-11-06,US,39,31,1633,2107,22,iOS
8234,469085298,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8235,469085060,Bearish,6543928,charlie_mack,2022-04-11,US,5,14,27,3,6,iOS
8236,469084323,NULL,5906790,DevOpLerp,2021-09-13,US,4,5,1089,702,5,Web
8237,469083574,NULL,254176,tuningin,2013-08-18,US,31,28,6064,5421,19,iOS
8238,469083368,Bullish,6358556,rumneychel,2022-02-26,US,20,10,1095,266,15,iOS
8239,469083165,NULL,1463848,N3RD_01,2018-04-04,US,112,8,8980,877,5,Android
8240,469082119,Bullish,1699159,Bluben,2018-11-06,US,39,31,1633,2107,22,iOS
8241,469081898,Bullish,6698942,jihi,2022-06-17,NULL,3,0,71,394,1,iOS
8242,469081648,NULL,3265366,A76er76er,2020-04-03,US,85,20,6083,2457,1,Web
8243,469081454,Bearish,6389310,The__Warthog,2022-03-11,US,17,4,781,451,2,iOS
8244,469080749,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8245,469078761,Bullish,903618,Islanders71,2016-12-16,US,1600,3020,56814,216374,20,Web
8246,469078132,Bullish,5248069,ShrewdnessStocks,2021-03-17,US,103,2,2282,1575,6,Web
8247,469077750,Bullish,6289096,Deep_Value_Crypto,2022-01-28,US,25,7,1629,1422,34,Web
8248,469077460,Bearish,1853481,ProfitablePiggg,2019-02-06,US,20513,119,36675,20389,29,iOS
8249,469077046,Bullish,3233459,MoneyIsJustATool,2020-03-27,US,34,32,2245,895,25,Android
8250,469076923,Bearish,3975552,Honeycombz11,2020-08-19,US,69,9,4631,3257,46,Web
8251,469076821,Bullish,3841160,Rollertrader,2020-07-23,US,113,22,4326,4984,68,Web
8252,469076719,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8253,469075926,Bearish,5398578,ElpesCOZON,2021-04-26,US,8,3,1418,66,19,iOS
8254,469074991,Bullish,6358556,rumneychel,2022-02-26,US,20,10,1101,267,15,iOS
8255,469074867,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942455,51,0,STCK.PRO
8256,469074827,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8257,469073950,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8258,469073643,Bullish,5468014,Opposite_George,2021-05-13,US,13,4,2130,751,61,Web
8259,469073486,Bullish,5248069,ShrewdnessStocks,2021-03-17,US,103,2,2282,1575,6,Web
8260,469072602,NULL,1007119,ShartMarket,2017-03-24,US,4,62,407,76,41,Android
8261,469072266,NULL,2011874,SorosSonosSatoshi,2019-04-15,US,642,77,48979,1121,192,Android
8262,469072122,Bearish,390247,TTP16,2014-08-20,US,11,8,784,120,10,Android
8263,469071903,NULL,434891,ChartGuysDan,2014-12-11,US,20162,738,17957,2783,8,Web
8264,469071887,Bullish,3326991,WoLFoFWaLlStReET0007,2020-04-19,US,9,17,468,138,222,Android
8265,469070715,Bullish,5468014,Opposite_George,2021-05-13,US,13,4,2130,751,61,Web
8266,469070320,NULL,3740090,PELK,2020-07-05,US,1209,330,49521,8353,297,iOS
8267,469069633,NULL,1007119,ShartMarket,2017-03-24,US,4,62,407,76,41,Android
8268,469069491,Bearish,2052997,ShyGlizzy,2019-05-02,US,428,7,11905,826,6,Android
8269,469069468,Bearish,3763207,DonWestTrading,2020-07-09,US,11,2,428,978,120,iOS
8270,469067568,NULL,284090,Cookie_M,2013-11-24,US,14332,9576,60364,40738,75,Web
8271,469067047,Bearish,6543928,charlie_mack,2022-04-11,US,5,14,27,3,6,iOS
8272,469065705,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8273,469065602,NULL,2151386,jooshpak,2019-06-20,US,5,1,451,322,22,Web
8274,469065509,Bullish,4060351,Reddollars456,2020-09-09,US,22,11,2682,612,28,Android
8275,469064895,Bearish,6693548,Randle_McMurphy,2022-06-14,NULL,8,9,537,641,7,iOS
8276,469064311,Bearish,3487237,letto,2020-05-21,US,41,36,889,868,18,Android
8277,469063378,Bullish,5468014,Opposite_George,2021-05-13,US,13,4,2130,751,61,Web
8278,469063139,Bullish,4060351,Reddollars456,2020-09-09,US,22,11,2682,612,28,Android
8279,469062634,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8280,469062407,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942455,51,0,STCK.PRO
8281,469061584,NULL,4314912,lusoSpanishTrader,2020-11-18,US,51,9,2579,1675,27,Android
8282,469061109,Bullish,5468014,Opposite_George,2021-05-13,US,13,4,2130,751,61,Web
8283,469060744,Bullish,5416792,Dr_Lohengrin,2021-05-01,US,44,76,3351,5945,79,iOS
8284,469059334,NULL,3408882,dreamchasers,2020-05-05,US,68,11,5455,3564,4,Web
8285,469059238,Bearish,5804850,femaleHuxley,2021-08-17,US,105,22,9116,21648,0,Web
8286,469054794,NULL,5011780,All_money_in_Mike,2021-02-13,US,12,21,337,1355,8,iOS
8287,469054070,NULL,1353719,YungGunz,2018-01-06,US,50,44,3738,3046,29,Android
8288,469053891,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8289,469052841,NULL,4964343,Jady520,2021-02-10,US,1,0,151,284,3,iOS
8290,469052627,Bearish,3611022,Peterdaguru,2020-06-11,US,491,13,22822,287,48,iOS
8291,469052389,NULL,6626580,Zsaki1234,2022-05-17,US,1,0,424,97,14,Web
8292,469051983,Bullish,6707324,SuckBoyJim,2022-06-22,NULL,8,0,355,709,0,Web
8293,469051644,NULL,3057955,Jimmy_Halpert,2020-01-28,US,25,9,995,49,46,iOS
8294,469049931,Bullish,6707324,SuckBoyJim,2022-06-22,NULL,8,0,355,709,0,Web
8295,469048826,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8296,469048356,NULL,1562062,jkennedy3,2018-07-31,US,32,53,3412,2884,17,Web
8297,469048259,Bullish,3233459,MoneyIsJustATool,2020-03-27,US,34,32,2245,895,25,Android
8298,469044764,Bullish,5468014,Opposite_George,2021-05-13,US,13,4,2130,751,61,Web
8299,469044654,Bearish,5222820,Epic_Economics,2021-03-11,US,276,0,28171,55836,64,iOS
8300,469044347,Bullish,6358556,rumneychel,2022-02-26,US,20,10,1101,267,15,iOS
8301,469043449,Bullish,5468014,Opposite_George,2021-05-13,US,13,4,2130,751,61,Web
8302,469043160,NULL,6697086,MEICI,2022-06-16,PH,1,0,30,1,9,Web
8303,469041936,NULL,4631182,StellarTrida,2021-01-19,US,301,0,2182,739,90,iOS
8304,469041331,NULL,1007119,ShartMarket,2017-03-24,US,4,62,407,76,41,Android
8305,469040823,NULL,1690710,PrinceNJ,2018-11-01,US,100,24,6277,3564,46,iOS
8306,469038876,Bullish,6543928,charlie_mack,2022-04-11,US,5,14,27,3,6,iOS
8307,469038802,NULL,4667696,Bangerman,2021-01-23,US,10,1,1893,748,66,iOS
8308,469037502,Bullish,6005288,Ethman1994,2021-10-21,US,8,0,1538,41,0,Web
8309,469036731,Bullish,6662649,ethereumking999,2022-06-01,US,4,5,583,532,26,Android
8310,469036574,Bearish,6711858,Mighty_Max,2022-06-25,US,1,1,322,266,35,Android
8311,469036154,Bearish,6520230,bearingling,2022-04-01,US,19,20,1747,2406,39,Android
8312,469036044,Bearish,6358556,rumneychel,2022-02-26,US,20,10,1095,266,15,iOS
8313,469035628,NULL,6303544,OneTradeAway24,2022-02-03,US,49,56,8425,6546,0,Web
8314,469035372,Bullish,2841306,DeFi_Wookie,2019-10-04,US,328,19,25202,6771,21,iOS
8315,469034822,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8316,469033386,Bullish,6080732,bullshittendencies36,2021-11-09,US,0,4,111,37,17,Android
8317,469032062,NULL,667210,TradertoKnow,2016-01-09,US,2179,27,24707,10725,44,Web
8318,469029099,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8319,469027101,NULL,5501225,vugar2021,2021-05-21,US,4,4,477,790,1,iOS
8320,469026888,Bullish,1438856,mochabacca,2018-03-09,US,5,3,155,9,5,iOS
8321,469026181,Bullish,6690602,K3KKL3S,2022-06-11,NULL,65,289,642,1825,2,iOS
8322,469025553,NULL,1511509,Investeel,2018-06-04,US,250,46,10001,9123,85,iOS
8323,469023141,Bullish,903618,Islanders71,2016-12-16,US,1600,3020,56814,216374,20,Web
8324,469022151,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8325,469021621,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8326,469018142,NULL,6042535,StocktwitsNFTs,2021-10-29,US,240,46,780,2062,51,Web
8327,469018025,Bullish,6248258,junglewookah,2022-01-12,US,14,1,1385,976,24,Android
8328,469017927,Bearish,3657798,STOCKRISING1,2020-06-19,US,47,23,9461,2336,37,iOS
8329,469015589,NULL,5770973,jt284,2021-08-02,US,13,13,2812,2983,60,iOS
8330,469012625,NULL,1555408,STCKPRO,2018-07-24,US,9009,2,942455,51,0,STCK.PRO
8331,469012571,NULL,3408882,dreamchasers,2020-05-05,US,65,11,5438,3557,4,Web
8332,469011649,NULL,4629397,funds_are_safu,2021-01-19,US,51,31,8664,7248,52,iOS
8333,469010772,NULL,6710676,JohnLuc85,2022-06-24,NULL,11,0,1104,715,46,Web
8334,469009748,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8335,469009651,NULL,1407735,HarryDunne,2018-02-11,US,33,15,2222,3564,26,iOS
8336,469007481,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8337,469007033,NULL,3408882,dreamchasers,2020-05-05,US,65,11,5448,3559,4,Web
8338,469005760,NULL,5062509,_StockDoc_,2021-02-17,US,32,0,10802,4573,37,iOS
8339,469005402,NULL,3265366,A76er76er,2020-04-03,US,85,20,6083,2457,1,Web
8340,469005080,Bullish,3050351,jdunlap76,2020-01-23,US,23,16,2544,2234,46,iOS
8341,469001089,NULL,5291116,Teo2021,2021-03-27,US,19,75,1545,751,170,iOS
8342,469000918,NULL,296805,TalkMarkets,2014-01-05,US,29870,340,316016,529,0,TalkMarkets
8343,469000303,Bearish,6155819,Timkhan007,2021-12-03,US,8,1,119,3,23,iOS
8344,468999459,NULL,3050351,jdunlap76,2020-01-23,US,23,16,2544,2234,46,iOS
8345,468998619,Bearish,3975552,Honeycombz11,2020-08-19,US,69,9,4631,3257,46,Web
8346,468997488,Bearish,4916409,200ProcentTetna,2021-02-08,US,5,10,682,988,300,Android
8347,468997089,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8348,468995163,Bullish,411344,VegasVixShort,2014-10-13,US,932,27,29656,123125,31,iOS
8349,468994851,NULL,1505519,Billionaireclubcollc,2018-05-26,US,8447,2,167626,21810,296,Web
8350,468994689,Bearish,5989970,MOASS_inc,2021-10-16,US,12,3,1950,1966,12,Android
8351,468993702,Bullish,3483728,samm4u,2020-05-20,US,63,1,1191,935,26,iOS
8352,468993597,Bearish,4086563,ISAMURAI,2020-09-18,US,21,5,1940,2188,237,Android
8353,468992722,NULL,4303359,Bearswin2,2020-11-14,US,68,10,6157,414,91,Android
8354,468991814,Bearish,479704,Zanbull,2015-03-05,US,530,86,9781,692,93,iOS
8355,468991456,Bearish,4916409,200ProcentTetna,2021-02-08,US,5,10,682,988,300,Android
8356,468991158,Bearish,3976686,CasInvestments,2020-08-19,US,25,11,2537,520,24,iOS
8357,468991063,Bullish,6662649,ethereumking999,2022-06-01,US,4,5,583,532,26,Android
8358,468990841,Bullish,5216911,CaptnZacSparrow,2021-03-10,US,17,3,2010,5231,65,Android
